ts_utc,strategy,symbol,timeframe,status,action,lot,entry,sl,tp,leverage,balance,free_margin,margin_required,spread,ticket_order,ticket_deal
2025-11-19 17:40:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 17:45:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 17:50:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 17:55:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 18:00:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 18:05:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 18:10:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 18:15:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 18:20:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 18:25:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 18:30:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 18:35:04,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 18:40:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 18:45:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 18:50:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 18:55:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 19:00:02,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 19:05:02,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 19:10:03,keltner_squeeze_breakout,EURUSDm,5m,sent,SELL,0.04,1.15237,1.153414,1.151292,None,114.68,68.57,46.09,8.000000000008001e-05,1965614334,1534254482
2025-11-19 19:15:03,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 19:20:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 19:25:07,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 19:30:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 19:35:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 19:40:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 19:45:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 19:50:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 19:55:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 20:00:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 20:05:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 20:10:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 20:15:02,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 20:20:02,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 20:25:04,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 20:30:05,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 20:35:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 20:40:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 20:45:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 20:50:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 20:55:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 21:00:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 21:05:05,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 21:10:06,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 21:15:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 21:20:02,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 21:25:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 21:30:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 21:35:04,keltner_squeeze_breakout,EURUSDm,5m,sent,BUY,0.04,1.1536,1.152556,1.1546779999999999,None,105.92,59.81,46.14,8.000000000008001e-05,1966331257,1534855833
2025-11-19 21:40:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 21:45:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 21:50:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 21:55:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 22:05:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 22:10:43,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 22:15:11,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 22:20:43,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 22:25:14,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 22:30:04,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 22:35:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 22:40:04,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 22:45:04,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 22:50:04,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 22:55:10,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 23:00:03,keltner_squeeze_breakout,EURUSDm,5m,sent,BUY,0.04,1.15388,1.152836,1.154958,None,105.48,59.34,46.16,8.000000000008001e-05,1966460357,1534928947
2025-11-19 23:05:09,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 23:10:03,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 23:15:01,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 23:20:01,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 23:25:03,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 23:30:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 23:35:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 23:40:04,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 23:45:14,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 23:50:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-19 23:55:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 00:00:04,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 00:05:04,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 00:10:18,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 00:15:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 00:20:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 00:25:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 00:30:07,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 00:35:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 00:40:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 00:45:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 00:50:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 00:55:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 01:00:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 01:05:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 01:10:04,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 01:15:04,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 01:20:02,keltner_squeeze_breakout,EURUSDm,5m,sent,SELL,0.04,1.15284,1.1538840000000001,1.1517620000000002,None,97.48,51.34,46.11,7.999999999985796e-05,1966805535,1535210097
2025-11-20 01:25:06,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 01:30:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 01:35:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 01:40:05,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 01:45:01,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 01:50:03,keltner_squeeze_breakout,EURUSDm,5m,sent,SELL,0.04,1.15262,1.153664,1.151542,None,96.92,50.81,46.1,8.000000000008001e-05,1966874334,1535266284
2025-11-20 01:55:01,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 02:00:03,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 02:05:05,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 02:10:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 02:15:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 02:20:04,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 02:25:06,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 02:30:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 02:35:04,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 02:40:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 02:45:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 02:50:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 02:55:05,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 03:00:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 03:05:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 03:10:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 03:15:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 03:20:01,keltner_squeeze_breakout,EURUSDm,5m,sent,SELL,0.04,1.15165,1.152694,1.1505720000000002,None,104.24,58.14,46.07,7.999999999985796e-05,1967102768,1535457049
2025-11-20 03:25:04,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 03:30:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 03:35:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 03:40:04,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 03:45:02,keltner_squeeze_breakout,EURUSDm,5m,sent,SELL,0.04,1.15115,1.152194,1.150072,None,106.68,60.61,46.05,8.000000000008001e-05,1967150942,1535495710
2025-11-20 03:50:04,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 03:55:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 04:00:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 04:05:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 04:10:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 04:15:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 04:20:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 04:25:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 04:30:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 04:35:01,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 04:40:05,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 04:45:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 04:50:04,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 04:55:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 05:00:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 05:05:08,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 05:10:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 05:15:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 05:20:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 05:25:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 05:30:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 05:35:03,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 05:40:05,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 05:45:25,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 05:50:31,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 05:55:05,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 06:00:04,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 06:05:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 06:10:02,keltner_squeeze_breakout,EURUSDm,5m,sent,BUY,0.04,1.15224,1.1511959999999999,1.1533179999999998,None,98.48,52.41,46.09,7.999999999985796e-05,1967555698,1535823330
2025-11-20 06:15:02,keltner_squeeze_breakout,EURUSDm,5m,position_limit,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 06:20:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 06:25:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
2025-11-20 06:30:02,keltner_squeeze_breakout,EURUSDm,5m,no_signal,None,None,None,None,None,None,None,None,None,None,None,None
